"Month","Year","Mean"
3,74,360.45
3,74,389.48
3,74,614.84
3,74,369.09
4,74,308.7
4,74,290.21
4,74,284.42
4,74,271.84
4,74,348.48
4,74,258.91
4,74,230.17
4,74,219.01
4,74,211.55
4,74,208.36
4,74,210.39
4,74,208.71
4,74,195.47
4,74,186.65
4,74,185.56
4,74,174.76
4,74,174.62
4,74,174.62
4,74,170.98
4,74,166.35
4,74,170.28
4,74,174.62
4,74,178.69
4,74,215.96
4,74,211.16
4,74,184.19
4,74,185.83
4,74,214.94
4,74,239.27
4,74,202.25
5,74,167.03
5,74,155.56
5,74,150.8
5,74,147.78
5,74,152.91
5,74,388.63
5,74,283.06
5,74,211.11
5,74,182.49
5,74,167.33
5,74,164.37
5,74,156.71
5,74,148.99
5,74,145.73
5,74,166.35
5,74,177.52
5,74,197.77
5,74,299.37
5,74,275.13
5,74,214.51
5,74,186.61
5,74,167.81
5,74,155.09
5,74,193.43
5,74,244.48
5,74,202.59
5,74,169.09
5,74,162.48
5,74,149.47
5,74,143.67
5,74,139.4
6,74,131.99
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
6,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,NA
7,74,127.7
7,74,118.99
7,74,116.9
7,74,112.52
7,74,114.93
7,74,111.63
7,74,111.34
7,74,113.16
7,74,112.25
7,74,102.18
7,74,98.03
7,74,108.14
8,74,113.56
8,74,114.86
8,74,108.82
8,74,105.9
8,74,103.56
8,74,96.2
8,74,99.16
8,74,100.73
8,74,100.81
8,74,97.76
8,74,95.63
8,74,97.12
8,74,93.86
8,74,92.58
8,74,90.48
8,74,89.4
8,74,92.28
8,74,86.66
8,74,88.36
8,74,94.18
8,74,90.94
8,74,88.31
8,74,104.25
8,74,121.32
8,74,123.89
8,74,157.32
8,74,194.6
8,74,151.49
8,74,120.69
8,74,106.38
8,74,107.32
9,74,97.13
9,74,92.64
9,74,91.35
9,74,91.38
9,74,90.91
9,74,94.84
9,74,86.32
9,74,83.91
9,74,82.77
9,74,86.39
9,74,88.43
9,74,93.7
9,74,92.92
9,74,91.31
9,74,94.72
9,74,87.99
9,74,85.43
9,74,86.73
9,74,115.06
9,74,139.09
9,74,119.21
9,74,109.06
9,74,106.12
9,74,104.46
9,74,97.47
9,74,89.08
9,74,82.05
9,74,76.93
9,74,75.47
9,74,80.56
10,74,82.49
10,74,82.28
10,74,81.24
10,74,75.84
10,74,410.35
10,74,1015.37
10,74,331.69
10,74,184.17
10,74,145.26
10,74,123.74
10,74,114.11
10,74,112
10,74,108.98
10,74,117.37
10,74,109.62
10,74,102.31
10,74,95.43
10,74,88.96
10,74,86.39
10,74,86.34
10,74,82.59
10,74,77.04
10,74,78.64
10,74,76.76
10,74,75.07
10,74,74.89
10,74,72.54
10,74,91.15
10,74,106.53
10,74,85.9
10,74,75.6
11,74,75.07
11,74,73.65
11,74,67.35
11,74,61.62
11,74,47.83
11,74,49.58
11,74,72.04
11,74,160.57
11,74,89.78
11,74,70.12
11,74,60.63
11,74,52.68
11,74,50.75
11,74,49.3
11,74,55.93
11,74,76.82
11,74,66.98
11,74,410.21
11,74,2844.41
11,74,7239.56
11,74,868.4
11,74,431.13
11,74,325.21
11,74,271.98
11,74,301.16
11,74,255.3
11,74,313.79
11,74,270.87
11,74,207.63
11,74,179.25
12,74,166.54
12,74,163.45
12,74,163.45
12,74,151.02
12,74,142.43
12,74,136.85
12,74,134.68
12,74,131.55
12,74,132.4
12,74,129.53
12,74,124.36
12,74,133.51
12,74,128.86
12,74,114.93
12,74,106.86
12,74,101.44
12,74,94.53
12,74,90.79
12,74,99.14
12,74,95.02
12,74,88.57
12,74,82.58
12,74,80.59
12,74,80.74
12,74,84.53
12,74,82.2
12,74,80.87
12,74,88.14
12,74,100.94
12,74,113.05
12,74,105.87
1,75,92.11
1,75,81.7
1,75,80.59
1,75,81.68
1,75,90.33
1,75,105.79
1,75,125.41
1,75,137.26
1,75,182.65
1,75,187.59
1,75,163.59
1,75,1147.02
1,75,488.74
1,75,304.63
1,75,209.91
1,75,168.3
1,75,143.25
1,75,136.47
1,75,123.25
1,75,118.1
1,75,111.92
1,75,106.07
1,75,101.6
1,75,99.06
1,75,94.67
1,75,94.75
1,75,114.72
1,75,107.15
1,75,93.91
1,75,87.27
1,75,91.43
2,75,126.42
2,75,133.42
2,75,96.33
2,75,84.51
2,75,80.65
2,75,80.59
2,75,85.31
2,75,87.7
2,75,78.22
2,75,79.23
2,75,80.59
2,75,82.81
2,75,89.32
2,75,83.21
2,75,80.57
2,75,77.39
2,75,82.74
2,75,88.6
2,75,79.01
2,75,71.57
2,75,66.61
2,75,65.05
2,75,65.2
2,75,72.88
2,75,171.5
2,75,165.95
2,75,132.84
2,75,118.57
3,75,130.15
3,75,124.01
3,75,191.43
3,75,131.33
3,75,99.61
3,75,84.53
3,75,80.65
3,75,80.59
3,75,83.03
3,75,83.86
3,75,80.6
3,75,81.97
3,75,90.37
3,75,174.03
3,75,134.59
3,75,111.75
3,75,93.52
3,75,81.35
3,75,80.55
3,75,74.5
3,75,101.07
3,75,96.95
3,75,80.39
3,75,71.57
3,75,66.89
3,75,64.72
3,75,65.05
3,75,64.84
3,75,61.55
3,75,66.45
3,75,66.05
4,75,64
4,75,52.19
4,75,53.55
4,75,54.65
4,75,46.14
4,75,54.18
4,75,51.65
4,75,53.97
4,75,48.47
4,75,50.47
4,75,56.67
4,75,111.39
4,75,118.67
4,75,92.95
4,75,89.96
4,75,80.35
4,75,70.99
4,75,64.46
4,75,64.77
4,75,62.66
4,75,54
4,75,50.98
4,75,56.66
4,75,95.94
4,75,82.94
4,75,69.67
4,75,65.15
4,75,66.31
4,75,83.1
4,75,84.68
5,75,74.77
5,75,70.16
5,75,68.63
5,75,65.27
5,75,69.48
5,75,69.92
5,75,69.92
5,75,69.92
5,75,69.92
5,75,68.07
5,75,65.09
5,75,65.05
5,75,65.05
5,75,65.05
5,75,65.05
5,75,65.05
5,75,65.05
5,75,62.6
5,75,52.96
5,75,48.98
5,75,60.48
5,75,60.48
5,75,60.05
5,75,65.05
5,75,64.61
5,75,55.41
5,75,53.13
5,75,44.82
5,75,43.23
5,75,50.87
5,75,44.76
6,75,45.2
6,75,52.61
6,75,49.39
6,75,55.33
6,75,49.7
6,75,44.18
6,75,38.79
6,75,52.26
6,75,60.48
6,75,62.71
6,75,65.05
6,75,66.23
6,75,61.94
6,75,59.95
6,75,53.49
6,75,39.51
6,75,37.75
6,75,38.28
6,75,57.23
6,75,99.51
6,75,312.13
6,75,156.05
6,75,99.72
6,75,79.18
6,75,68.78
6,75,65
6,75,64.5
6,75,56.95
6,75,54.12
6,75,57.04
7,75,55.66
7,75,53.63
7,75,59.41
7,75,66.97
7,75,72.96
7,75,67.45
7,75,63.99
7,75,58.99
7,75,54.55
7,75,60.48
7,75,59.86
7,75,52.9
7,75,61.41
7,75,55.75
7,75,47.82
7,75,37.91
7,75,31.61
7,75,30.65
7,75,31.99
7,75,39.77
7,75,43.23
7,75,36.82
7,75,34.11
7,75,30.68
7,75,33.98
7,75,35.95
7,75,44.86
7,75,46.33
7,75,54.94
7,75,64.74
7,75,53.23
8,75,52.14
8,75,44.55
8,75,41.07
8,75,42.03
8,75,67.85
8,75,79.65
8,75,68.02
8,75,60.03
8,75,51.43
8,75,51.17
8,75,51.17
8,75,51.17
8,75,47.24
8,75,36.95
8,75,36.43
8,75,40.76
8,75,45.28
8,75,113.64
8,75,67.84
8,75,52.23
8,75,45.65
8,75,40.68
8,75,36.87
8,75,35.4
8,75,36
8,75,34.77
8,75,35.73
8,75,37.25
8,75,29.52
8,75,27.12
8,75,34.74
9,75,588.96
9,75,420.08
9,75,197.64
9,75,137.62
9,75,104.84
9,75,89.31
9,75,83.12
9,75,75.26
9,75,75.1
9,75,75.36
9,75,91.32
9,75,139.5
9,75,114.33
9,75,126.95
9,75,137.66
9,75,147.73
9,75,158.35
9,75,129.44
9,75,106
9,75,97.2
9,75,79.81
9,75,80.35
9,75,73.71
9,75,71.25
9,75,66.38
9,75,64.86
9,75,61.02
9,75,58.29
9,75,64.62
9,75,60.3
10,75,61.7
10,75,79.05
10,75,75.49
10,75,52.34
10,75,39.04
10,75,32.74
10,75,30.78
10,75,30.48
10,75,26.72
10,75,32.77
10,75,37.99
10,75,42.92
10,75,33.71
10,75,28.19
10,75,25.08
10,75,23.74
10,75,27.61
10,75,33.1
10,75,36.36
10,75,61.94
10,75,83.35
10,75,80.26
10,75,77.7
10,75,111.01
10,75,162.88
10,75,91.58
10,75,64.49
10,75,54.97
10,75,44.97
10,75,36.2
10,75,32.7
11,75,42.57
11,75,50.68
11,75,51.39
11,75,48.58
11,75,53.1
11,75,47.37
11,75,33.08
11,75,31.61
11,75,39.36
11,75,99.82
11,75,192.95
11,75,185.32
11,75,150.03
11,75,143.9
11,75,909
11,75,987.89
11,75,447.97
11,75,430.71
11,75,305.85
11,75,211.97
11,75,192.02
11,75,179.08
11,75,167.91
11,75,164.14
11,75,163.75
11,75,199.74
11,75,232.17
11,75,149.11
11,75,133.49
11,75,118.39
12,75,109.48
12,75,106.65
12,75,99.11
12,75,103.45
12,75,90.93
12,75,87.57
12,75,86.5
12,75,96.59
12,75,129.03
12,75,159.31
12,75,244.87
12,75,193.66
12,75,149.21
12,75,137.63
12,75,118.91
12,75,107.39
12,75,100.4
12,75,99.27
12,75,92.71
12,75,91.05
12,75,101.55
12,75,159.96
12,75,1343.13
12,75,2564.15
12,75,772.51
12,75,503.93
12,75,411.08
12,75,464.23
12,75,397.04
12,75,357.8
12,75,280.06
1,76,232.56
1,76,194.44
1,76,182.55
1,76,173.84
1,76,167.55
1,76,156.51
1,76,152.9
1,76,147.17
1,76,147.54
1,76,468.69
1,76,976.6
1,76,296.67
1,76,206.47
1,76,2639.99
1,76,3626.49
1,76,789.09
1,76,759.4
1,76,755.64
1,76,33672.44
1,76,42890.72
1,76,11958.04
1,76,5060.22
1,76,3686.6
1,76,2417.19
1,76,1579.33
1,76,1162.18
1,76,936.12
1,76,787.21
1,76,708.47
1,76,614.97
1,76,564.24
2,76,523.41
2,76,500.66
2,76,472.9
2,76,436.5
2,76,415.06
2,76,420.2
2,76,402.13
2,76,394.16
2,76,359.46
2,76,380.52
2,76,6262.98
2,76,7389.04
2,76,1909.7
2,76,1215.89
2,76,1725.65
2,76,1665.41
2,76,1021.97
2,76,878.72
2,76,732.19
2,76,652.2
2,76,1626.68
2,76,9018.62
2,76,9747.43
2,76,6922.46
2,76,3296.74
2,76,3857.78
2,76,5647.13
2,76,4327.12
2,76,5055.92
3,76,7262.55
3,76,14111.47
3,76,9239.53
3,76,3849.79
3,76,2294.38
3,76,2143.31
3,76,2224.92
3,76,2327.06
3,76,2322.13
3,76,2130.83
3,76,1608.01
3,76,1599.05
3,76,6748.16
3,76,16966.09
3,76,5900.12
3,76,3172.81
3,76,2169.14
3,76,1724.26
3,76,1566.2
3,76,1414.95
3,76,1289.81
3,76,1185.79
3,76,1107.98
3,76,1610.36
3,76,2119.67
3,76,1720.89
3,76,986.59
3,76,789.8
3,76,718.79
3,76,670.39
3,76,637.93
4,76,624.61
4,76,588.26
4,76,626.58
4,76,679.13
4,76,570.46
4,76,525.4
4,76,488.74
4,76,455.78
4,76,441.7
4,76,441.84
4,76,452.65
4,76,440.82
4,76,428.14
4,76,421.69
4,76,418.41
4,76,2839.93
4,76,1029.94
4,76,681.86
4,76,534.67
4,76,492.92
4,76,448.89
4,76,432.87
4,76,427.89
4,76,419.14
4,76,404.48
4,76,417.26
4,76,438.11
4,76,635.37
4,76,1745.83
4,76,696.1
5,76,533.7
5,76,491.93
5,76,470.63
5,76,468.02
5,76,484.8
5,76,440.76
5,76,419.93
5,76,415.3
5,76,406.63
5,76,396.28
5,76,381.34
5,76,367.08
5,76,363.98
5,76,403.01
5,76,386.3
5,76,366.22
5,76,354.48
5,76,348.89
5,76,353.7
5,76,350.76
5,76,496.29
5,76,4474.13
5,76,9173
5,76,3251.05
5,76,1380.03
5,76,939.76
5,76,772.17
5,76,670.13
5,76,613.62
5,76,575.39
5,76,544.73
6,76,505.56
6,76,473.11
6,76,438.38
6,76,400.61
6,76,387.89
6,76,361.99
6,76,361.16
6,76,340.24
6,76,332.22
6,76,321.12
6,76,323.81
6,76,315.6
6,76,326.78
6,76,357.75
6,76,320.61
6,76,298.24
6,76,273.65
6,76,263.62
6,76,285.12
6,76,293.4
6,76,269.22
6,76,264.13
6,76,273.98
6,76,269.17
6,76,266.59
6,76,270.5
6,76,275.96
6,76,282.22
6,76,270.95
6,76,245.68
7,76,238.81
7,76,236.5
7,76,250.37
7,76,248.6
7,76,250.11
7,76,237.39
7,76,236.17
7,76,246.35
7,76,233.77
7,76,235.36
7,76,238
7,76,265.04
7,76,308.81
7,76,311.6
7,76,296.15
7,76,254.84
7,76,241.12
7,76,239.35
7,76,226.05
7,76,234.07
7,76,224.37
7,76,235.36
7,76,237.11
7,76,240.05
7,76,237.61
7,76,429.26
7,76,275.41
7,76,166.44
7,76,142.49
7,76,137.71
7,76,131.15
8,76,119.41
8,76,119.07
8,76,111.8
8,76,115.92
8,76,112.1
8,76,107.38
8,76,108
8,76,109.49
8,76,105.56
8,76,103.51
8,76,103.51
8,76,103.51
8,76,105.91
8,76,105.06
8,76,103.51
8,76,104.54
8,76,109.57
8,76,102.46
8,76,103.05
8,76,98.24
8,76,94.61
8,76,97.73
8,76,95.42
8,76,92.75
8,76,91.5
8,76,87.18
8,76,89.58
8,76,91.72
8,76,89.62
8,76,89.21
8,76,90.28
9,76,92.22
9,76,98.63
9,76,123.39
9,76,103.45
9,76,91.36
9,76,89.13
9,76,85.2
9,76,83.34
9,76,83
9,76,78.29
9,76,78.94
9,76,77.96
9,76,74.18
9,76,77.22
9,76,77.48
9,76,80.53
9,76,80.97
9,76,104.06
9,76,144.11
9,76,116.59
9,76,101.13
9,76,99.49
9,76,106.19
9,76,97.23
9,76,90.46
9,76,90.04
9,76,131.77
9,76,227.06
9,76,153.52
9,76,119.39
10,76,105.21
10,76,105.62
10,76,99.09
10,76,94.99
10,76,93.54
10,76,97.17
10,76,88.01
10,76,91.58
10,76,88.16
10,76,81.1
10,76,75.47
10,76,81.99
10,76,82.02
10,76,89.12
10,76,85.35
10,76,80.41
10,76,76.01
10,76,77.24
10,76,76.97
10,76,71.68
10,76,70.55
10,76,71.59
10,76,81.68
10,76,93.28
10,76,90.57
10,76,81.6
10,76,119.35
10,76,126.6
10,76,100.12
10,76,86.97
10,76,82.06
11,76,798.22
11,76,334.75
11,76,211.07
11,76,133.94
11,76,101.74
11,76,90.57
11,76,84.99
11,76,83.58
11,76,84.31
11,76,91.29
11,76,96.88
11,76,90.44
11,76,320.92
11,76,152.32
11,76,136.75
11,76,137.53
11,76,104.23
11,76,88.4
11,76,82.64
11,76,83.22
11,76,120.62
11,76,322.25
11,76,133.72
11,76,97.61
11,76,90.14
11,76,87.59
11,76,82.88
11,76,87.25
11,76,96.56
11,76,99.86
12,76,85.35
12,76,73.2
12,76,72.72
12,76,71.15
12,76,71.38
12,76,69.42
12,76,62.83
12,76,62.13
12,76,64.35
12,76,64.35
12,76,63.79
12,76,59.1
12,76,60.75
12,76,53.04
12,76,50.34
12,76,42.6
12,76,36.34
12,76,30.64
12,76,26.27
12,76,25.68
12,76,25.68
12,76,26.27
12,76,30.64
12,76,47.69
12,76,72.55
12,76,64.4
12,76,53.47
12,76,49.14
12,76,37.32
12,76,31.28
12,76,30.59
1,77,30.59
1,77,34.78
1,77,60.76
1,77,70.06
1,77,92.16
1,77,182.62
1,77,96.88
1,77,69.61
1,77,59.11
1,77,44.27
1,77,37.18
1,77,35.62
1,77,31.28
1,77,31.28
1,77,35.62
1,77,35.62
1,77,31.28
1,77,30.59
1,77,30.59
1,77,29.95
1,77,26.27
1,77,25.68
1,77,25.68
1,77,25.14
1,77,21.56
1,77,18.04
1,77,15.38
1,77,15.03
1,77,15.03
1,77,15.38
1,77,17.62
2,77,18
2,77,18
2,77,38.64
2,77,74.14
2,77,89.91
2,77,74.17
2,77,59.73
2,77,45.25
2,77,42.28
2,77,37.18
2,77,35.62
2,77,31.28
2,77,30.59
2,77,32.03
2,77,40.58
2,77,36.43
2,77,31.28
2,77,29.95
2,77,26.27
2,77,25.68
2,77,51.28
2,77,93.08
2,77,94.44
2,77,69.51
2,77,59.74
2,77,50.34
2,77,173.52
2,77,159.78
3,77,98.95
3,77,168.12
3,77,1942.04
3,77,429.39
3,77,1579.6
3,77,300.17
3,77,172.43
3,77,133.93
3,77,236.6
3,77,194.12
3,77,242.61
3,77,437.63
3,77,236.08
3,77,161.74
3,77,130.44
3,77,111.23
3,77,102.82
3,77,92.29
3,77,82.63
3,77,77.25
3,77,73.84
3,77,76.09
3,77,72.74
3,77,68.44
3,77,64.85
3,77,64.35
3,77,68.03
3,77,121.32
3,77,109.35
3,77,87.56
3,77,77.85
4,77,72.74
4,77,68.96
4,77,68.43
4,77,67.91
4,77,65.36
4,77,67.91
4,77,68.43
4,77,67.41
4,77,60.23
4,77,51.22
4,77,44.12
4,77,43.16
4,77,43.16
4,77,43.16
4,77,53.3
4,77,64.47
4,77,61.44
4,77,63.86
4,77,63.38
4,77,53.47
4,77,50.1
4,77,43.24
4,77,36.43
4,77,31.28
4,77,30.59
4,77,30.59
4,77,30.59
4,77,30.59
4,77,30.59
4,77,30.59
5,77,29.95
5,77,26.27
5,77,26.27
5,77,29.95
5,77,30.59
5,77,31.28
5,77,35.62
5,77,36.37
5,77,36.37
5,77,36.37
5,77,36.37
5,77,36.37
5,77,36.37
5,77,40.73
5,77,59.42
5,77,69.04
5,77,82.12
5,77,95.63
5,77,87.42
5,77,72.85
5,77,59.62
5,77,44.27
5,77,37.18
5,77,36.37
5,77,35.62
5,77,31.28
5,77,32.03
5,77,41.46
5,77,43.16
5,77,43.16
5,77,41.46
6,77,31.4
6,77,25.73
6,77,22.02
6,77,22.56
6,77,29.36
6,77,30.59
6,77,30.59
6,77,29.95
6,77,26.27
6,77,25.68
6,77,25.14
6,77,22.02
6,77,22.02
6,77,25.14
6,77,25.68
6,77,25.68
6,77,25.68
6,77,25.68
6,77,25.17
6,77,23
6,77,18.83
6,77,18.21
6,77,18.38
6,77,30.63
6,77,38.06
6,77,36.17
6,77,24.93
6,77,18.81
6,77,17.43
6,77,14.2
7,77,12.98
7,77,12.52
7,77,12.52
7,77,12.52
7,77,12.52
7,77,13.05
7,77,26.16
7,77,76.74
7,77,84.9
7,77,63.54
7,77,47.48
7,77,38.06
7,77,29.58
7,77,28.38
7,77,28.02
7,77,26.1
7,77,24.27
7,77,23.35
7,77,20.85
7,77,18.98
7,77,19.74
7,77,20.94
7,77,20.37
7,77,19.88
7,77,17.04
7,77,16.54
7,77,18
7,77,16.8
7,77,15.15
7,77,11.27
7,77,9.75
8,77,10.34
8,77,10.96
8,77,11.49
8,77,10.82
8,77,8.85
8,77,8.85
8,77,9.95
8,77,8.85
8,77,8.64
8,77,8.64
8,77,9.08
8,77,13.57
8,77,15.03
8,77,10.71
8,77,8.85
8,77,8.64
8,77,8.64
8,77,8.64
8,77,8.64
8,77,8.64
8,77,8.64
8,77,8.64
8,77,8.64
8,77,8.64
8,77,8.27
8,77,6.26
8,77,5.95
8,77,5.95
8,77,5.95
8,77,5.95
8,77,5.95
9,77,5.95
9,77,5.95
9,77,8.14
9,77,7.65
9,77,5.22
9,77,4.08
9,77,4.55
9,77,8.45
9,77,7.1
9,77,8.17
9,77,6.04
9,77,4.55
9,77,4.08
9,77,5.3
9,77,4.71
9,77,4.36
9,77,4.35
9,77,5.77
9,77,5
9,77,5.95
9,77,6.62
9,77,6.62
9,77,7.72
9,77,8.46
9,77,10.31
9,77,11.94
9,77,10.52
9,77,8.49
9,77,6.26
9,77,7.07
10,77,8.34
10,77,7.69
10,77,7.79
10,77,8.25
10,77,6.99
10,77,7.76
10,77,6.26
10,77,4.12
10,77,2.93
10,77,3.15
10,77,2.94
10,77,3.4
10,77,3.03
10,77,2.95
10,77,2.97
10,77,3.95
10,77,5.16
10,77,4.17
10,77,5.11
10,77,3.96
10,77,2.77
10,77,2.71
10,77,3.43
10,77,3.04
10,77,2.79
10,77,2.79
10,77,3.23
10,77,2.9
10,77,2.72
10,77,4.11
10,77,6.86
11,77,7.23
11,77,6.29
11,77,4.73
11,77,3.33
11,77,3.43
11,77,3.18
11,77,3.91
11,77,4.08
11,77,4.08
11,77,8.4
11,77,12.64
11,77,10.72
11,77,9.42
11,77,8.94
11,77,9.66
11,77,7.12
11,77,19.02
11,77,56.85
11,77,65.92
11,77,67.99
11,77,51.96
11,77,36.62
11,77,26.37
11,77,21.56
11,77,18.42
11,77,17.26
11,77,13.15
11,77,13.05
11,77,13.71
11,77,13.77
12,77,13.65
12,77,13.78
12,77,13.9
12,77,13.76
12,77,13.01
12,77,10.85
12,77,11.01
12,77,9.81
12,77,8.17
12,77,8.27
12,77,7.71
12,77,8.23
12,77,7.11
12,77,7.2
12,77,6.56
12,77,8.02
12,77,9.05
12,77,10.12
12,77,10.37
12,77,8.83
12,77,8.27
12,77,6.56
12,77,7.91
12,77,6.93
12,77,6.44
12,77,6.72
12,77,9.55
12,77,6.53
12,77,4.54
12,77,2.71
12,77,1.95
1,78,2.14
1,78,2.35
1,78,1.99
1,78,1.9
1,78,1.96
1,78,16.5
1,78,10.94
1,78,8.66
1,78,5.97
1,78,4.29
1,78,4.08
1,78,4.85
1,78,4.37
1,78,4.51
1,78,4.78
1,78,4.08
1,78,8.04
1,78,10.18
1,78,8.85
1,78,8.27
1,78,6.26
1,78,19.32
1,78,17.46
1,78,11.34
1,78,7.31
1,78,5.75
1,78,4.47
1,78,4.08
1,78,5
1,78,34.22
1,78,574.06
2,78,412.16
2,78,463.58
2,78,300.23
2,78,241
2,78,268.61
2,78,205.78
2,78,139.46
2,78,98.45
2,78,74.91
2,78,63.54
2,78,67.29
2,78,151.51
2,78,88.7
2,78,69.04
2,78,61.45
2,78,60.48
2,78,104.86
2,78,105.82
2,78,83.19
2,78,73.11
2,78,64.05
2,78,55.69
2,78,44.02
2,78,37.11
2,78,40.88
2,78,57.55
2,78,70.3
2,78,72.72
3,78,66.09
3,78,75.56
3,78,240.81
3,78,152.81
3,78,100.84
3,78,78.91
3,78,72.5
3,78,64.5
3,78,62.16
3,78,52.39
3,78,49.57
3,78,50.22
3,78,89.01
3,78,88.56
3,78,79.57
3,78,169.87
3,78,833.56
3,78,1173.34
3,78,488.66
3,78,297.54
3,78,252.97
3,78,254.51
3,78,459.52
3,78,646.44
3,78,689.32
3,78,5718.09
3,78,2501.39
3,78,833.27
3,78,547.62
3,78,405.34
3,78,426.58
4,78,3573.83
4,78,2736.07
4,78,1282.39
4,78,754.13
4,78,545.05
4,78,445.93
4,78,363.58
4,78,306.87
4,78,277.75
4,78,254.75
4,78,238.43
4,78,250.51
4,78,214.57
4,78,185.65
4,78,166.42
4,78,151.72
4,78,144.31
4,78,141.64
4,78,135.81
4,78,134.71
4,78,121.18
4,78,114.27
4,78,112.57
4,78,106.17
4,78,99.2
4,78,92.63
4,78,86.44
4,78,81.28
4,78,79.86
4,78,77.31
5,78,76.24
5,78,75.07
5,78,75.43
5,78,84.09
5,78,115.23
5,78,108.05
5,78,104.38
5,78,94.23
5,78,107.55
5,78,148.39
5,78,141.77
5,78,153.99
5,78,128.09
5,78,102.95
5,78,88.39
5,78,81.22
5,78,80.56
5,78,80.56
5,78,89.57
5,78,114.35
5,78,119.95
5,78,100.16
5,78,87.94
5,78,73.38
5,78,68.62
5,78,61.54
5,78,62.22
5,78,62
5,78,63.02
5,78,56.7
5,78,60.48
6,78,69.58
6,78,102.13
6,78,105.26
6,78,77.57
6,78,62.97
6,78,61.89
6,78,57.08
6,78,52.08
6,78,47.63
6,78,39.02
6,78,36.38
6,78,42.18
6,78,42.3
6,78,37.21
6,78,31.94
6,78,38.36
6,78,34.8
6,78,31.46
6,78,27.05
6,78,30.11
6,78,24.76
6,78,21.7
6,78,20.33
6,78,18.04
6,78,18.28
6,78,19.76
6,78,18.21
6,78,19.19
6,78,21.54
6,78,24.43
7,78,26.07
7,78,31.52
7,78,77.91
7,78,127.23
7,78,92.47
7,78,65.54
7,78,52.82
7,78,34.14
7,78,33.39
7,78,75.49
7,78,236.22
7,78,168.99
7,78,105.09
7,78,77.38
7,78,67.15
7,78,62.76
7,78,62.67
7,78,54.84
7,78,51.87
7,78,49.63
7,78,48.71
7,78,42.41
7,78,45.78
7,78,47.55
7,78,43.59
7,78,26.63
7,78,30.92
7,78,34.54
7,78,28.74
7,78,27.87
7,78,26.97
8,78,29.92
8,78,29.31
8,78,32.26
8,78,31.19
8,78,33.87
8,78,46.21
8,78,56.62
8,78,66.32
8,78,53.3
8,78,38.67
8,78,37.51
8,78,36.39
8,78,36.39
8,78,27.83
8,78,25.95
8,78,22.69
8,78,20.48
8,78,18.71
8,78,25.29
8,78,40.82
8,78,50.02
8,78,51.47
8,78,36.7
8,78,26.27
8,78,25.44
8,78,24.41
8,78,25.71
8,78,25.71
8,78,41.35
8,78,77.83
8,78,145.1
9,78,1259.18
9,78,475.43
9,78,282.38
9,78,209.36
9,78,199.65
9,78,233.58
9,78,622.54
9,78,1222.98
9,78,465.58
9,78,295.02
9,78,230.2
9,78,190.05
9,78,177.51
9,78,156.28
9,78,131.96
9,78,120.46
9,78,111.26
9,78,103.83
9,78,97.4
9,78,88.79
9,78,79.93
9,78,78.25
9,78,79.8
9,78,75.53
9,78,77.15
9,78,88.17
9,78,75.82
9,78,75.1
9,78,94.31
9,78,119.54
10,78,105.61
10,78,84.81
10,78,74.43
10,78,72.42
10,78,68.51
10,78,64.47
10,78,59.83
10,78,52.29
10,78,51.39
10,78,48.16
10,78,46.96
10,78,47.2
10,78,50.07
10,78,64.98
10,78,69.92
10,78,69.36
10,78,66.1
10,78,64.57
10,78,61.42
10,78,58.89
10,78,55.79
10,78,51.61
10,78,47.53
10,78,51.17
10,78,47.96
10,78,40.94
10,78,42.64
10,78,40.78
10,78,39.71
10,78,39.71
10,78,34.32
11,78,38.61
11,78,54.48
11,78,73.18
11,78,147.47
11,78,270.7
11,78,227.04
11,78,211.32
11,78,213.58
11,78,134.25
11,78,746.17
11,78,1137.77
11,78,657.32
11,78,379.11
11,78,267.99
11,78,201.61
11,78,164.97
11,78,141.7
11,78,123.87
11,78,114.49
11,78,115.77
11,78,108.98
11,78,97.21
11,78,90.34
11,78,85.25
11,78,78.8
11,78,77.84
11,78,77.63
11,78,77.7
11,78,68.69
11,78,67.38
12,78,63.66
12,78,68.65
12,78,100.85
12,78,87.91
12,78,83.6
12,78,73.2
12,78,65.58
12,78,57.64
12,78,51.54
12,78,44.13
12,78,59.12
12,78,105
12,78,112.89
12,78,108.29
12,78,116.47
12,78,106.24
12,78,93.01
12,78,281.16
12,78,255.72
12,78,163.27
12,78,110.35
12,78,88.08
12,78,97.24
12,78,97.54
12,78,120.45
12,78,288.72
12,78,1912.84
12,78,799.39
12,78,535.7
12,78,1684.8
12,78,792.06
1,79,511.21
1,79,311.57
1,79,217.58
1,79,176.84
1,79,152.38
1,79,136.6
1,79,122.41
1,79,113.56
1,79,105.15
